Reviews,polarity,subjectivity,label
i use this app for meetings but experience lot of disturbances such as garbling of voices interruptions difficulty in hearing it horrible sometimes ,-0.5,0.75,negative
the app is great use it for my workouts with my sports team and it is very helpful especially right now there is an issue though as said am in call with my team about 45 people and can only see the person who is talking and there is no option to see the other people on the call this is probably because am using samsung tab zoom however does not have this problem this kind of sucks and would like this to be fixed please not big problem but anything helps thanks ,0.20464285714285713,0.5125,negative
connections on off and one never worked with same system as other ,-0.0625,0.25,negative
good,0.7,0.6000000000000001,positive
good,0.7,0.6000000000000001,positive
audio issue,0.0,0.0,neutral
automatically the mike is muted and unmuted it is disturbance while listening to other person,-0.125,0.375,negative
camera wouldn work share,0.0,0.0,neutral
go to meeting is good it is some how good with limited participants the success of the meeting depends on the organizer who has to mute and unmute the audio and vedio of the participants ,0.40714285714285714,0.33571428571428574,negative
wonderful,1.0,1.0,positive
tried on android phone could not send video had alot of trouble with audio,-0.2,0.2,negative
boring,-1.0,1.0,negative
nice,0.6,1.0,positive
बह त ह अच छ सह यत क ल ए क म ध यम म ट ग क स व ध ह ,0.0,0.0,neutral
the app is okay just that people can see me but can see them can it be fixed please,0.3,0.35,negative
very good app,0.9099999999999999,0.7800000000000001,positive
superb app khali recording hone chahiee,1.0,1.0,positive
good,0.7,0.6000000000000001,positive
voice was fluctuating with video,0.0,0.0,neutral
how to stop subscription before the trial ends ,0.0,0.0,neutral
try something more make sure you have to give the better experience to the user so the most important thing is to control the meeting with slow internet also you also think more to get 5 star ,0.3714285714285714,0.6126984126984126,negative
good,0.7,0.6000000000000001,positive
not audiable,0.0,0.0,neutral
good,0.7,0.6000000000000001,positive
sound not clear,0.17500000000000002,0.39166666666666666,negative
video quality ,0.0,0.0,neutral
i have never been able to use this app ever since downloaded it and is very furstating it keep saying try again,0.35,0.4625,negative
good but become unreachable without wi fi ,0.7,0.6000000000000001,positive
this is great but not than zoom in zoom there is hand option and many but in this just chat settings mic webcamera account,0.65,0.625,positive
reception is laggy doesn always work but good tool when it does,0.7,0.6000000000000001,positive
easier than thought not used to technology,0.0,0.0,neutral
can understand other person very well ,0.037500000000000006,0.3375,negative
some days voice and video does not sync up have 30mbps connection it keeps on lagging when it lags its not due to the speed of the connection bcoz other applications work fine,0.11805555555555557,0.4166666666666667,negative
nice,0.6,1.0,positive
even when we get good internet connection some times it keeps on showing reconnecting reconnecting and it unmutes everytime when we try to login again,0.7,0.6000000000000001,positive
when am opening go to meeting in my laptop mozilla firefox is opening despite downloading the app in my laptop,0.0,0.0,neutral
dont like that cant see other attendees dont like that when others talk theres weird background noise when they 1st start speaking ,-0.3125,0.6875,negative
i wish we could get more pictures of attendees during the mtg ,0.5,0.5,negative
fine but couldn see the family we were talking to ,0.4166666666666667,0.5,negative
i connect with my brother at nursing home where there are visiting restrictions they srt it up so can use my phone or my ipad do appreciate this so much during this pandemic sometimes the connection is slow do use it to provide as many varied activities as possible ,0.09999999999999999,0.525,negative
gud,0.0,0.0,neutral
easily crash when use with ipad,0.43333333333333335,0.8333333333333334,negative
audio very clear nice,0.365,0.7491666666666666,negative
very poor sound quality hardly able to hear 50 60 of webinar,0.12666666666666668,0.6016666666666667,negative
sound quality is not good sometimes disturbances in video,0.025000000000000022,0.5,negative
doesn give organizer or presenter control to mute attendees mobile app doesn allow you to view all ,0.0,0.0,neutral
not getting download,0.0,0.0,neutral
i have to go to school,0.0,0.0,neutral
cannot close video or see everyone on link only speakers ,0.0,1.0,neutral
good app,0.7,0.6000000000000001,positive
good,0.7,0.6000000000000001,positive
hard to get into group took over 45 minutes people kept getting kick out some didn even get visual only sound this was special needs dance kicked out of 2 computers 1 was chrome both computers are new 1 week old and the 2nd is 3 weeks old even thing was flashing and crashing every time you log on it try to make you down load program when things open up will not do anything virtual,0.058753115571297386,0.3778663255935983,negative
satisfactory ,0.0,0.0,neutral
it is good app during this lockdown season for student and teachers to held their meetings but have some problems regarding this that can hear the voice of teachers even in full network mike problem and video problem ,0.5249999999999999,0.5750000000000001,negative
